11267442,839641,610517,16.92,2.88,19.8,2016-12-26,N
11287365,683611,21916,6683.76,1136.24,7820,2017-10-20,N
11396061,56951,697423,1803.42,306.58,2110,2017-07-10,N
11734272,889548,70072,2866.76,172.01,3038.77,2017-06-09,N
12644349,839641,1390409,290,49.3,339.3,2016-11-16,Y
12870021,1203219,736432,94339.62,5660.38,100000,2016-12-08,N
12852661,484175,189646,641.51,38.49,680,2017-09-06,N
13344221,954208,1121666,25641.03,4358.97,30000,2017-05-24,N
14107811,605382,108776,5350.42,909.58,6260,2017-01-04,N
14746410,1053345,1045090,282.08,16.92,299,2016-11-23,N
14675539,839641,727244,58.19,6.41,64.6,2017-11-11,N
15974882,349265,274958,12820.51,2179.49,15000,2017-08-25,N
16756714,839641,1162182,115.98,19.72,135.7,2017-02-22,N
16908968,865853,868469,94873,16128.4,111001.4,2017-01-06,N
17285262,537277,1110604,1189.32,35.68,1225,2017-10-25,N
17238068,1239042,569905,418.81,71.2,490.01,2017-07-26,N
17754286,578070,1110663,16126.29,2741.49,18867.78,2017-04-11,N
18439805,458506,1097452,17329.23,2945.97,20275.2,2017-06-22,N
18678251,477085,399916,42735.04,7264.96,50000,2017-10-16,N
18685321,191940,1019391,88461.54,15038.46,103500,2017-10-24,N
19218576,1133473,1416435,95122.89,16170.89,111293.78,2017-03-08,N
777359,968683,541656,3729.03,111.87,3840.9,2016-12-27,N
876529,952931,120865,656369.41,111582.79,767952.2,2017-03-21,N
861128,1411607,671,3076.92,523.08,3600,2017-03-24,N
1136931,428514,455691,-82429.15,-14012.95,-96442.1,2017-09-27,N
1371201,50233,399347,353.77,21.23,375,2017-05-05,N
2431461,633460,306074,26429.34,3435.81,29865.15,2017-02-28,N
2706613,1133389,1357827,384.62,65.38,450,2017-03-14,N
3112463,545327,78470,21794.87,3705.13,25500,2016-11-23,N
3069058,437643,101656,9982.91,1697.09,11680,2017-10-23,N
3378963,1149890,163736,426.42,25.58,452,2017-10-16,N
3838718,1196512,1256620,59263.45,10074.78,69338.23,2017-11-15,N
4267376,1325198,662953,-9506.84,-1616.16,-11123,2017-06-29,N
4479418,1070672,876933,564.15,33.85,598,2017-02-11,N
4818953,581416,1017752,53605.76,9112.98,62718.74,2017-02-14,N
5185359,424730,1124844,186.79,11.21,198,2017-07-26,N
6193088,1059896,356122,9871.79,1678.21,11550,2016-11-12,N
6177414,1007184,1310490,815128.21,138571.79,953700,2017-08-30,N
6693292,8041,1331628,9.69,0.58,10.27,2017-08-03,N
6734160,414635,574035,8557.05,1454.69,10011.74,2017-07-24,N
7176424,529590,277499,7595.9,1291.3,8887.2,2017-03-09,N
7368227,1335246,363466,8461.54,1438.46,9900,2016-12-20,N
7847762,78553,669073,99999,16999.83,116998.83,2016-11-26,N
8782646,835917,477005,30990.6,5268.4,36259,2017-07-13,N
8849688,829184,92754,57692.31,9807.69,67500,2017-10-09,N
8923228,1008123,1410221,3504.27,595.73,4100,2017-03-03,N
9093015,811475,462786,3613.56,614.3,4227.86,2017-09-21,N
9498120,1341800,1085218,678.46,115.34,793.8,2017-05-28,N
10327039,1410345,353099,94339.62,5660.38,100000,2017-08-21,Y
10966519,206082,626244,542.57,92.24,634.81,2017-02-14,N
11052542,737060,1010812,99946.15,16990.85,116937,2017-03-03,N
11262459,101265,670089,73091.28,12425.52,85516.8,2017-08-03,N
11448565,473681,804096,579460.6,98508.3,677968.9,2017-01-20,N
12166737,1068394,35991,25410.26,4319.74,29730,2017-09-28,N
12141488,692168,149457,29743.59,5056.41,34800,2017-11-20,N
13909850,1318012,985211,617464.22,104968.91,722433.13,2017-06-21,N
14040344,1032002,555626,79525.97,13519.41,93045.38,2017-03-21,N
15102853,1115498,584188,6398.46,1087.74,7486.2,2017-05-09,N
15518095,1313552,1381522,232.08,13.92,246,2017-08-08,N
15809591,107717,64144,2991,508.47,3499.47,2017-01-05,N
15780706,494533,1210505,5128.21,871.79,6000,2016-11-24,N
17025283,813953,1268558,91982.91,15637.09,107620,2017-01-11,N
17046814,983909,363840,22860.86,3886.34,26747.2,2017-05-24,N
17199273,1132200,1231846,462.58,78.64,541.22,2016-12-26,N
17281999,686823,1300487,974.36,165.64,1140,2017-01-16,N
17862427,922303,1246426,256410.26,43589.74,300000,2017-10-17,N
18500544,623605,901302,943396.23,56603.77,1000000,2016-12-15,N
18470766,1212929,1084390,75474.36,12830.64,88305,2017-10-06,N
18959361,1240160,102791,2735.04,464.96,3200,2017-07-08,N
19219742,179407,682919,93623.07,15915.93,109539,2017-05-23,N
